geneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType	source
1834	DSPP	dentin sialophosphoprotein	umls:C1527284	Denticles	0.2	0	GeneticVariation	CLINVAR
1604	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group)	umls:C1292305	Cromer blood group system	0.2	0	GeneticVariation	CLINVAR
3586	IL10	interleukin 10	umls:C1836230	HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, SUSCEPTIBILITY TO	0.2	0	GeneticVariation	CLINVAR
1585	CYP11B2	cytochrome P450, family 11, subfamily B, polypeptide 2	umls:C1852324	ALDOSTERONE TO RENIN RATIO, INCREASED	0.2	0	GeneticVariation	CLINVAR
1565	CYP2D6	cytochrome P450, family 2, subfamily D, polypeptide 6	umls:C1837156	DEBRISOQUINE, POOR METABOLISM OF	0.2	0	GeneticVariation	CLINVAR
1565	CYP2D6	cytochrome P450, family 2, subfamily D, polypeptide 6	umls:C1837157	DEBRISOQUINE, ULTRARAPID METABOLISM OF	0.2	0	GeneticVariation	CLINVAR
1557	CYP2C19	cytochrome P450, family 2, subfamily C, polypeptide 19	umls:C1836024	MEPHENYTOIN, POOR METABOLISM OF	0.2	0	GeneticVariation	CLINVAR
1493	CTLA4	cytotoxic T-lymphocyte-associated protein 4	umls:C1857845	CELIAC DISEASE, SUSCEPTIBILITY TO, 3	0.2	0	GeneticVariation	CLINVAR
3588	IL10RB	interleukin 10 receptor, beta	umls:C1864880	HEPATITIS B VIRUS, SUSCEPTIBILITY TO	0.2	0	GeneticVariation	CLINVAR
1427	CRYGS	crystallin, gamma S	umls:C0524524	Pseudoaphakia	0.2	0	GeneticVariation	CLINVAR
1413	CRYBA4	crystallin, beta A4	umls:C1864879	Cataract, Lamellar 2	0.2	0	GeneticVariation	CLINVAR
1410	CRYAB	crystallin, alpha B	umls:C3151065	Cataract, Posterior Polar, 2	0.2	0	GeneticVariation	CLINVAR
4488	MSX2	msh homeobox 2	umls:C1868599	Parietal Foramina 1	0.2	0	GeneticVariation	CLINVAR
1548	CYP2A6	cytochrome P450, family 2, subfamily A, polypeptide 6	umls:C1968897	LUNG CANCER, PROTECTION AGAINST	0.2	0	GeneticVariation	CLINVAR
1548	CYP2A6	cytochrome P450, family 2, subfamily A, polypeptide 6	umls:C1852514	TEGAFUR, POOR METABOLISM OF	0.2	0	GeneticVariation	CLINVAR
1380	CR2	complement component (3d/Epstein Barr virus) receptor 2	umls:C1970455	SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 9	0.2	0	GeneticVariation	CLINVAR
1378	CR1	complement component (3b/4b) receptor 1 (Knops blood group)	umls:C1970030	MALARIA, SEVERE, RESISTANCE TO	0.2	0	GeneticVariation	CLINVAR
716	C1S	complement component 1, s subcomponent	umls:C0398755	Complement 1s deficiency	0.2	0	GeneticVariation	CLINVAR
712	C1QA	complement component 1, q subcomponent, A chain	umls:C3150902	C1q DEFICIENCY	0.2	0	GeneticVariation	CLINVAR
4317	MMP8	matrix metallopeptidase 8 (neutrophil collagenase)	umls:C0729264	Preterm Premature Rupture of the Membranes	0.2	0	GeneticVariation	CLINVAR
4312	MMP1	matrix metallopeptidase 1 (interstitial collagenase)	umls:C0729264	Preterm Premature Rupture of the Membranes	0.2	0	GeneticVariation	CLINVAR
1301	COL11A1	collagen, type XI, alpha 1	umls:C2676840	LUMBAR DISC HERNIATION, SUSCEPTIBILITY TO	0.2	0	GeneticVariation	CLINVAR
1291	COL6A1	collagen, type VI, alpha 1	umls:C0699743	Congenital muscular dystrophy	0.2	0	GeneticVariation	CLINVAR
1297	COL9A1	collagen, type IX, alpha 1	umls:C2675767	EPIPHYSEAL DYSPLASIA, MULTIPLE, 6	0.2	0	GeneticVariation	CLINVAR
1278	COL1A2	collagen, type I, alpha 2	umls:C0268360	Osteogenesis imperfecta, recessive perinatal lethal	0.2	0	GeneticVariation	CLINVAR
1277	COL1A1	collagen, type I, alpha 1	umls:C0268360	Osteogenesis imperfecta, recessive perinatal lethal	0.2	0	GeneticVariation	CLINVAR
1277	COL1A1	collagen, type I, alpha 1	umls:C2674706	Osteopenic Nonfracture Syndrome	0.2	0	GeneticVariation	CLINVAR
1277	COL1A1	collagen, type I, alpha 1	umls:C1852924	OI/EDS Combined Syndrome	0.2	0	GeneticVariation	CLINVAR
1280	COL2A1	collagen, type II, alpha 1	umls:C1852989	Vitreoretinopathy with Phalangeal Epiphyseal Dysplasia	0.2	0	GeneticVariation	CLINVAR
1294	COL7A1	collagen, type VII, alpha 1	umls:C2673611	Epidermolysis Bullosa Dystrophica, Autosomal Recessive, Localisata Variant	0.2	0	GeneticVariation	CLINVAR
1294	COL7A1	collagen, type VII, alpha 1	umls:C2673612	Epidermolysis Bullosa Dystrophica Inversa, Autosomal Recessive	0.2	0	GeneticVariation	CLINVAR
1138	CHRNA5	cholinergic receptor, nicotinic, alpha 5 (neuronal)	umls:C2677571	LUNG CANCER SUSCEPTIBILITY 2 (disorder)	0.2	0	GeneticVariation	CLINVAR
1136	CHRNA3	cholinergic receptor, nicotinic, alpha 3 (neuronal)	umls:C2677571	LUNG CANCER SUSCEPTIBILITY 2 (disorder)	0.2	0	GeneticVariation	CLINVAR
1308	COL17A1	collagen, type XVII, alpha 1	umls:C2608084	EPIDERMOLYSIS BULLOSA, JUNCTIONAL, LOCALISATA VARIANT (disorder)	0.2	0	GeneticVariation	CLINVAR
931	MS4A1	membrane-spanning 4-domains, subfamily A, member 1	umls:C3150740	IMMUNODEFICIENCY, COMMON VARIABLE, 5	0.2	0	GeneticVariation	CLINVAR
973	CD79A	CD79a molecule, immunoglobulin-associated alpha	umls:C3150751	AGAMMAGLOBULINEMIA 3, AUTOSOMAL RECESSIVE	0.2	0	GeneticVariation	CLINVAR
6006	RHCE	Rh blood group, CcEe antigens	umls:C1862196	Rh-Null Disease, Amorph Type	0.2	0	GeneticVariation	CLINVAR
2995	GYPC	glycophorin C (Gerbich blood group)	umls:C2720293	MALARIA, RESISTANCE TO	0.2	0	GeneticVariation	CLINVAR
682	BSG	basigin (Ok blood group)	umls:C1862209	BLOOD GROUP--OK	0.2	0	GeneticVariation	CLINVAR
6521	SLC4A1	solute carrier family 4 (anion exchanger), member 1 (Diego blood group)	umls:C1862326	HE, STOMATOCYTIC	0.2	0	GeneticVariation	CLINVAR
6521	SLC4A1	solute carrier family 4 (anion exchanger), member 1 (Diego blood group)	umls:C1862191	BLOOD GROUP--WALDNER TYPE	0.2	0	GeneticVariation	CLINVAR
6521	SLC4A1	solute carrier family 4 (anion exchanger), member 1 (Diego blood group)	umls:C1862190	BLOOD GROUP--WRIGHT ANTIGEN	0.2	0	GeneticVariation	CLINVAR
6521	SLC4A1	solute carrier family 4 (anion exchanger), member 1 (Diego blood group)	umls:C1969039	Renal Tubular Acidosis, Distal, With Normal Red Cell Morphology	0.2	0	GeneticVariation	CLINVAR
6521	SLC4A1	solute carrier family 4 (anion exchanger), member 1 (Diego blood group)	umls:C1832168	BLOOD GROUP--FROESE	0.2	0	GeneticVariation	CLINVAR
488	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	umls:C1852296	Darier Disease, Acral Hemorrhagic Type	0.2	0	GeneticVariation	CLINVAR
335	APOA1	apolipoprotein A-I	umls:C0342898	Apolipoprotein A-I deficiency	0.2	0	GeneticVariation	CLINVAR
3459	IFNGR1	interferon gamma receptor 1	umls:C0694566	Disseminated atypical mycobacterial infection	0.2	0	GeneticVariation	CLINVAR
3459	IFNGR1	interferon gamma receptor 1	umls:C1838332	HELICOBACTER PYLORI INFECTION, SUSCEPTIBILITY TO	0.2	0	GeneticVariation	CLINVAR
930	CD19	CD19 molecule	umls:C3150738	Antibody Deficiency due to Defect in CD19	0.2	0	GeneticVariation	CLINVAR
287	ANK2	ankyrin 2, neuronal	umls:C1141890	Congenital long QT syndrome	0.2	0	GeneticVariation	CLINVAR
287	ANK2	ankyrin 2, neuronal	umls:C0237314	Irregular heart beat	0.2	0	GeneticVariation	CLINVAR
1636	ACE	angiotensin I converting enzyme	umls:C1862874	ANGIOTENSIN I-CONVERTING ENZYME, BENIGN SERUM INCREASE	0.2	0	GeneticVariation	CLINVAR
183	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	umls:C1862886	IgA NEPHROPATHY, PROGRESSION TO RENAL FAILURE IN, SUSCEPTIBILITY TO	0.2	0	GeneticVariation	CLINVAR
351	APP	amyloid beta (A4) precursor protein	umls:C1863052	Alzheimer Disease, Familial, 1	0.2	0	GeneticVariation	CLINVAR
351	APP	amyloid beta (A4) precursor protein	umls:C1863053	Alzheimer Disease, Early-Onset, With Cerebral Amyloid Angiopathy	0.2	0	GeneticVariation	CLINVAR
5663	PSEN1	presenilin 1	umls:C1843014	Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques	0.2	0	GeneticVariation	CLINVAR
174	AFP	alpha-fetoprotein	umls:C1863080	ALPHA-FETOPROTEIN, HEREDITARY PERSISTENCE OF	0.2	0	GeneticVariation	CLINVAR
174	AFP	alpha-fetoprotein	umls:C1863081	alpha-Fetoprotein Deficiency	0.2	0	GeneticVariation	CLINVAR
213	ALB	albumin	umls:C0268345	Ehlers-Danlos Syndrome, Type VII, Autosomal Dominant	0.2	0	GeneticVariation	CLINVAR
213	ALB	albumin	umls:C0025202	Melanoma	0.2	0	GeneticVariation	CLINVAR
283120	H19	H19, imprinted maternally expressed transcript (non-protein coding)	umls:C0694899	WILMS TUMOR 2	0.2	0	GeneticVariation	CLINVAR
291	SLC25A4	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4	umls:C3809443	MITOCHONDRIAL DNA DEPLETION SYNDROME 12 (CARDIOMYOPATHIC TYPE)	0.2	0	GeneticVariation	CLINVAR
58	ACTA1	actin, alpha 1, skeletal muscle	umls:C1834339	Myopathy, Actin, Congenital, with Excess of Thin Myofilaments	0.2	0	GeneticVariation	CLINVAR
58	ACTA1	actin, alpha 1, skeletal muscle	umls:C2750537	Myopathy, Actin, Congenital, With Cores	0.2	0	GeneticVariation	CLINVAR
429	ASCL1	achaete-scute family bHLH transcription factor 1	umls:C1859049	CCHS WITH HIRSCHSPRUNG DISEASE	0.2	0	GeneticVariation	CLINVAR
217	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	umls:C2608086	HANGOVER, SUSCEPTIBILITY TO (finding)	0.2	0	GeneticVariation	CLINVAR
338567	KCNK18	potassium channel, two pore domain subfamily K, member 18	umls:C3150908	MIGRAINE, WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 13	0.2	0	GeneticVariation	CLINVAR
3651	PDX1	pancreatic and duodenal homeobox 1	umls:C1833104	Diabetes Mellitus, Permanent Neonatal	0.2	0	GeneticVariation	CLINVAR
54463	FAM134B	family with sequence similarity 134, member B	umls:C2752089	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IIA	0.2	0	GeneticVariation	CLINVAR
570	BAAT	bile acid CoA:amino acid N-acyltransferase	umls:C2749604	HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 1	0.2	0	GeneticVariation	CLINVAR
10516	FBLN5	fibulin 5	umls:C0268350	Cutis Laxa, Autosomal Dominant	0.2	0	GeneticVariation	CLINVAR
5663	PSEN1	presenilin 1	umls:C3151038	ACNE INVERSA, FAMILIAL, 3	0.2	0	GeneticVariation	CLINVAR
1284	COL4A2	collagen, type IV, alpha 2	umls:C0019191	Hepatitis, Infectious Canine	0.2	0	GeneticVariation	CLINVAR
1298	COL9A2	collagen, type IX, alpha 2	umls:C3280342	STICKLER SYNDROME, TYPE V	0.2	0	GeneticVariation	CLINVAR
1302	COL11A2	collagen, type XI, alpha 2	umls:C3281128	FIBROCHONDROGENESIS 2	0.2	0	GeneticVariation	CLINVAR
1555	CYP2B6	cytochrome P450, family 2, subfamily B, polypeptide 6	umls:C3281153	EFAVIRENZ, POOR METABOLISM OF	0.2	0	GeneticVariation	CLINVAR
308	ANXA5	annexin A5	umls:C3280674	PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 3	0.2	0	GeneticVariation	CLINVAR
2805	GOT1	glutamic-oxaloacetic transaminase 1, soluble	umls:C3280741	ASPARTATE AMINOTRANSFERASE, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 1	0.2	0	GeneticVariation	CLINVAR
2903	GRIN2A	glutamate receptor, ionotropic, N-methyl D-aspartate 2A	umls:C1832814	Rolandic Epilepsy, Mental Retardation, And Speech Dyspraxia, Autosomal Dominant	0.2	0	GeneticVariation	CLINVAR
2673	GFPT1	glutamine--fructose-6-phosphate transaminase 1	umls:C1864649	Myasthenia, Limb-Girdle, with Tubular Aggregates	0.2	0	GeneticVariation	CLINVAR
1439	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	umls:C3280574	SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 5	0.2	0	GeneticVariation	CLINVAR
3043	HBB	hemoglobin, beta	umls:C1841621	FETAL HEMOGLOBIN QUANTITATIVE TRAIT LOCUS 1	0.2	0	GeneticVariation	CLINVAR
3123	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	umls:C1868685	MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO	0.2	0	GeneticVariation	CLINVAR
3667	IRS1	insulin receptor substrate 1	umls:C1840169	CORONARY ARTERY DISEASE, SUSCEPTIBILITY TO	0.2	0	GeneticVariation	CLINVAR
4149	MAX	MYC associated factor X	umls:C0027672	Neoplastic Syndromes, Hereditary	0.2	0	GeneticVariation	CLINVAR
4507	MTAP	methylthioadenosine phosphorylase	umls:C1862177	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	0.2	0	GeneticVariation	CLINVAR
4286	MITF	microphthalmia-associated transcription factor	umls:C0027672	Neoplastic Syndromes, Hereditary	0.2	0	GeneticVariation	CLINVAR
5346	PLIN1	perilipin 1	umls:C3151268	LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 4	0.2	0	GeneticVariation	CLINVAR
5350	PLN	phospholamban	umls:C3151265	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 18	0.2	0	GeneticVariation	CLINVAR
5176	SERPINF1	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1	umls:C3151433	OSTEOGENESIS IMPERFECTA, TYPE XII	0.2	0	GeneticVariation	CLINVAR
8858	PROZ	protein Z, vitamin K-dependent plasma glycoprotein	umls:C3151465	PROTEIN Z DEFICIENCY	0.2	0	GeneticVariation	CLINVAR
5888	RAD51	RAD51 recombinase	umls:C3281089	MIRROR MOVEMENTS 2	0.2	0	GeneticVariation	CLINVAR
1475	CSTA	cystatin A (stefin A)	umls:C1842797	Exfoliative Ichthyosis, Autosomal Recessive, Ichthyosis Bullosa of Siemens-like	0.2	0	GeneticVariation	CLINVAR
920	CD4	CD4 molecule	umls:C3151379	OKT4 EPITOPE DEFICIENCY	0.2	0	GeneticVariation	CLINVAR
7015	TERT	telomerase reverse transcriptase	umls:C1857144	DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 1	0.2	0	GeneticVariation	CLINVAR
7067	THRA	thyroid hormone receptor, alpha	umls:C3280817	HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 6	0.2	0	GeneticVariation	CLINVAR
7403	KDM6A	lysine (K)-specific demethylase 6A	umls:C3275495	KABUKI SYNDROME 2	0.2	0	GeneticVariation	CLINVAR
23676	SMPX	small muscle protein, X-linked	umls:C1848204	Deafness, X-Linked 4	0.2	0	GeneticVariation	CLINVAR
84061	MAGT1	magnesium transporter 1	umls:C3275445	IMMUNODEFICIENCY, X-LINKED, WITH MAGNESIUM DEFECT, EPSTEIN-BARR VIRUS INFECTION, AND NEOPLASIA	0.2	0	GeneticVariation	CLINVAR
4535	ND1	NADH dehydrogenase, subunit 1 (complex I)	umls:C3151897	DEAFNESS, NONSYNDROMIC SENSORINEURAL, MITOCHONDRIAL	0.2	0	GeneticVariation	CLINVAR
4511	TRNC	tRNA	umls:C0162671	MELAS Syndrome	0.2	0	GeneticVariation	CLINVAR
4564	TRNH	tRNA	umls:C3151897	DEAFNESS, NONSYNDROMIC SENSORINEURAL, MITOCHONDRIAL	0.2	0	GeneticVariation	CLINVAR
4558	TRNF	tRNA	umls:C1852373	Mitochondrial encephalopathy	0.2	0	GeneticVariation	CLINVAR
4578	TRNW	tRNA	umls:C0162666	Mitochondrial Encephalomyopathies	0.2	0	GeneticVariation	CLINVAR
6331	SCN5A	sodium channel, voltage gated, type V alpha subunit	umls:C1963067	Atrial Fibrillation Adverse Event	0.2	0	GeneticVariation	CLINVAR
5336	PLCG2	phospholipase C, gamma 2 (phosphatidylinositol-specific)	umls:C3280914	FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 3	0.2	0	GeneticVariation	CLINVAR
1109	AKR1C4	aldo-keto reductase family 1, member C4	umls:C1839840	Male Pseudohermaphroditism due to Deficiency of Testicular 17,20-Desmolase	0.2	0	GeneticVariation	CLINVAR
9378	NRXN1	neurexin 1	umls:C3280524	SCHIZOPHRENIA 17	0.2	0	GeneticVariation	CLINVAR
5800	PTPRO	protein tyrosine phosphatase, receptor type, O	umls:C3280100	NEPHROTIC SYNDROME, TYPE 6	0.2	0	GeneticVariation	CLINVAR
1376	CPT2	carnitine palmitoyltransferase 2	umls:C3280160	ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED, SUSCEPTIBILITY TO, 4	0.2	0	GeneticVariation	CLINVAR
1859	DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	umls:C3279839	MENTAL RETARDATION, AUTOSOMAL DOMINANT 7	0.2	0	GeneticVariation	CLINVAR
3767	KCNJ11	potassium channel, inwardly rectifying subfamily J, member 11	umls:C1833102	Diabetes Mellitus, Permanent Neonatal, With Neurologic Features	0.2	0	GeneticVariation	CLINVAR
547	KIF1A	kinesin family member 1A	umls:C3280168	NEUROPATHY, HEREDITARY SENSORY, TYPE IIC	0.2	0	GeneticVariation	CLINVAR
1776	DNASE1L3	deoxyribonuclease I-like 3	umls:C3280742	SYSTEMIC LUPUS ERYTHEMATOSUS 16	0.2	0	GeneticVariation	CLINVAR
7456	WIPF1	WAS/WASL interacting protein family, member 1	umls:C3281001	WISKOTT-ALDRICH SYNDROME 2	0.2	0	GeneticVariation	CLINVAR
84059	GPR98	G protein-coupled receptor 98	umls:C3148929	USHER SYNDROME, TYPE IIC, GPR98/PDZD7, DIGENIC	0.2	0	GeneticVariation	CLINVAR
5892	RAD51D	RAD51 paralog D	umls:C3280345	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	0.2	0	GeneticVariation	CLINVAR
8289	ARID1A	AT rich interactive domain 1A (SWI-like)	umls:C3553247	MENTAL RETARDATION, AUTOSOMAL DOMINANT 14	0.2	0	GeneticVariation	CLINVAR
8323	FZD6	frizzled class receptor 6	umls:C0027339	Nail Diseases	0.2	0	GeneticVariation	CLINVAR
9255	AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1	umls:C1850053	Pelizaeus-Merzbacher-like disease, autosomal recessive, 2	0.2	0	GeneticVariation	CLINVAR
9187	SLC24A1	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1	umls:C3151193	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1D	0.2	0	GeneticVariation	CLINVAR
6868	ADAM17	ADAM metallopeptidase domain 17	umls:C3280501	INFLAMMATORY SKIN AND BOWEL DISEASE, NEONATAL	0.2	0	GeneticVariation	CLINVAR
9429	ABCG2	ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)	umls:C3280986	BLOOD GROUP, JUNIOR SYSTEM	0.2	0	GeneticVariation	CLINVAR
4704	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa	umls:C1838951	Leigh Syndrome Due To Mitochondrial Complex I Deficiency	0.2	0	GeneticVariation	CLINVAR
4705	NDUFA10	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 10, 42kDa	umls:C1838951	Leigh Syndrome Due To Mitochondrial Complex I Deficiency	0.2	0	GeneticVariation	CLINVAR
4709	NDUFB3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa	umls:C1838979	Mitochondrial complex I deficiency	0.2	0	GeneticVariation	CLINVAR
5932	RBBP8	retinoblastoma binding protein 8	umls:C1847572	Seckel syndrome 2	0.2	0	GeneticVariation	CLINVAR
26258	BLOC1S6	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin	umls:C3280026	HERMANSKY-PUDLAK SYNDROME 9	0.2	0	GeneticVariation	CLINVAR
10019	SH2B3	SH2B adaptor protein 3	umls:C0001815	Primary Myelofibrosis	0.2	0	GeneticVariation	CLINVAR
10058	ABCB6	ATP-binding cassette, sub-family B (MDR/TAP), member 6 (Langereis blood group)	umls:C3276339	BLOOD GROUP, LANGEREIS SYSTEM	0.2	0	GeneticVariation	CLINVAR
23765	IL17RA	interleukin 17 receptor A	umls:C3151402	CANDIDIASIS, FAMILIAL, 5	0.2	0	GeneticVariation	CLINVAR
6785	ELOVL4	ELOVL fatty acid elongase 4	umls:C3280856	ICHTHYOSIS, SPASTIC QUADRIPLEGIA, AND MENTAL RETARDATION	0.2	0	GeneticVariation	CLINVAR
23405	DICER1	dicer 1, ribonuclease type III	umls:C0018022	Goiter, Endemic	0.2	0	GeneticVariation	CLINVAR
9573	GDF3	growth differentiation factor 3	umls:C0009363	Coloboma	0.2	0	GeneticVariation	CLINVAR
121340	SP7	Sp7 transcription factor	umls:C3151218	OSTEOGENESIS IMPERFECTA, TYPE XI	0.2	0	GeneticVariation	CLINVAR
51103	NDUFAF1	NADH dehydrogenase (ubiquinone) complex I, assembly factor 1	umls:C1838979	Mitochondrial complex I deficiency	0.2	0	GeneticVariation	CLINVAR
11154	AP4S1	adaptor-related protein complex 4, sigma 1 subunit	umls:C3279743	SPASTIC PARAPLEGIA 52, AUTOSOMAL RECESSIVE	0.2	0	GeneticVariation	CLINVAR
23431	AP4E1	adaptor-related protein complex 4, epsilon 1 subunit	umls:C3151056	SPASTIC PARAPLEGIA 51, AUTOSOMAL RECESSIVE	0.2	0	GeneticVariation	CLINVAR
10717	AP4B1	adaptor-related protein complex 4, beta 1 subunit	umls:C3279738	SPASTIC PARAPLEGIA 47, AUTOSOMAL RECESSIVE	0.2	0	GeneticVariation	CLINVAR
55851	PSENEN	presenilin enhancer gamma secretase subunit	umls:C3151037	ACNE INVERSA, FAMILIAL, 2	0.2	0	GeneticVariation	CLINVAR
9702	CEP57	centrosomal protein 57kDa	umls:C3279843	MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2	0.2	0	GeneticVariation	CLINVAR
84667	HES7	hes family bHLH transcription factor 7	umls:C1852521	Spondylocostal Dysostosis 4, Autosomal Dominant	0.2	0	GeneticVariation	CLINVAR
6662	SOX9	SRY (sex determining region Y)-box 9	umls:C2749215	46,XX SEX REVERSAL 2	0.2	0	GeneticVariation	CLINVAR
345611	IRGM	immunity-related GTPase family, M	umls:C2677079	Inflammatory Bowel Disease 19	0.2	0	GeneticVariation	CLINVAR
29893	PSMC3IP	PSMC3 interacting protein	umls:C3280471	OVARIAN DYSGENESIS 3	0.2	0	GeneticVariation	CLINVAR
338557	FFAR4	free fatty acid receptor 4	umls:C2675659	BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 10	0.2	0	GeneticVariation	CLINVAR
25782	RAB3GAP2	RAB3 GTPase activating protein subunit 2 (non-catalytic)	umls:C3280214	WARBURG MICRO SYNDROME 2	0.2	0	GeneticVariation	CLINVAR
54820	NDE1	nudE neurodevelopment protein 1	umls:C3151461	LISSENCEPHALY 4	0.2	0	GeneticVariation	CLINVAR
79600	TCTN1	tectonic family member 1	umls:C3280031	JOUBERT SYNDROME 13	0.2	0	GeneticVariation	CLINVAR
95681	CEP41	centrosomal protein 41kDa	umls:C3280897	JOUBERT SYNDROME 15	0.2	0	GeneticVariation	CLINVAR
339983	NAT8L	N-acetyltransferase 8-like (GCN5-related, putative)	umls:C3279716	N-ACETYLASPARTATE DEFICIENCY	0.2	0	GeneticVariation	CLINVAR
374654	KIF7	kinesin family member 7	umls:C3277723	JOUBERT SYNDROME 12	0.2	0	GeneticVariation	CLINVAR
23424	TDRD7	tudor domain containing 7	umls:C3151304	CATARACT 36	0.2	0	GeneticVariation	CLINVAR
11160	ERLIN2	ER lipid raft associated 2	umls:C2749936	Spastic Paraplegia 18, Autosomal Recessive	0.2	0	GeneticVariation	CLINVAR
79955	PDZD7	PDZ domain containing 7	umls:C1848634	Usher syndrome, type 2A	0.2	0	GeneticVariation	CLINVAR
79955	PDZD7	PDZ domain containing 7	umls:C3148929	USHER SYNDROME, TYPE IIC, GPR98/PDZD7, DIGENIC	0.2	0	GeneticVariation	CLINVAR
91624	NEXN	nexilin (F actin binding protein)	umls:C0949658	Cardiomyopathy, Hypertrophic, Familial	0.2	0	GeneticVariation	CLINVAR
388962	BOLA3	bolA family member 3	umls:C3280378	MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 2	0.2	0	GeneticVariation	CLINVAR
84464	SLX4	SLX4 structure-specific endonuclease subunit	umls:C1428293	FANCONI ANEMIA, COMPLEMENTATION GROUP P	0.2	0	GeneticVariation	CLINVAR
113278	SLC52A3	solute carrier family 52 (riboflavin transporter), member 3	umls:C0393540	Progressive bulbar palsy of childhood	0.2	0	GeneticVariation	CLINVAR
55036	CCDC40	coiled-coil domain containing 40	umls:C3151137	CILIARY DYSKINESIA, PRIMARY, 15	0.2	0	GeneticVariation	CLINVAR
54902	TTC19	tetratricopeptide repeat domain 19	umls:C3554605	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 2	0.2	0	GeneticVariation	CLINVAR
79867	TCTN2	tectonic family member 2	umls:C1824359	TECTONIC FAMILY, MEMBER 2	0.2	0	GeneticVariation	CLINVAR
283417	DPY19L2	dpy-19-like 2 (C. elegans)	umls:C3151407	SPERMATOGENIC FAILURE 9	0.2	0	GeneticVariation	CLINVAR
343641	TGM6	transglutaminase 6	umls:C0023467	Leukemia, Myeloid, Acute	0.2	0	GeneticVariation	CLINVAR
112752	IFT43	intraflagellar transport 43	umls:C3279807	CRANIOECTODERMAL DYSPLASIA 3	0.2	0	GeneticVariation	CLINVAR
3386	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)	umls:C1292203	Landsteiner-Wiener phenotype	0.2	0	GeneticVariation	CLINVAR
27077	B9D1	B9 protein domain 1	umls:C3280155	MECKEL SYNDROME, TYPE 9	0.2	0	GeneticVariation	CLINVAR
83987	CCDC8	coiled-coil domain containing 8	umls:C3280146	THREE M SYNDROME 3	0.2	0	GeneticVariation	CLINVAR
57572	DOCK6	dedicator of cytokinesis 6	umls:C3280182	ADAMS-OLIVER SYNDROME 2	0.2	0	GeneticVariation	CLINVAR
80114	BICC1	BicC family RNA binding protein 1	umls:C1832471	Renal dysplasia diffuse cystic	0.2	0	GeneticVariation	CLINVAR
65062	TMEM237	transmembrane protein 237	umls:C3280766	JOUBERT SYNDROME 14	0.2	0	GeneticVariation	CLINVAR
84987	COX14	COX14 cytochrome c oxidase assembly factor	umls:C0268237	Cytochrome-c Oxidase Deficiency	0.2	0	GeneticVariation	CLINVAR
221927	BRAT1	BRCA1-associated ATM activator 1	umls:C3281029	RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL	0.2	0	GeneticVariation	CLINVAR
